%element	local	global	x	y	z	dx	dy	dz	e11	e22	e33	e12	e23	e13	s11	s22	s33	s12	s23	s13	von
209	6	48	-2	3	-0.06	-0.00566066	-0.00728824	-0.000191626	-0.00157216	-0.00732762	0.00349615	-0.0142927	-0.00130976	-3.01699e-05	-865.366	-1750.82	-85.6256	-1099.44	-100.751	-2.32076	2611.83	
209	7	5	-2	3	-0.1	-0.00571727	-0.00724645	-0.000331472	-0.00118736	-0.00712586	0.00349615	-0.0135031	-0.00154129	-0.00135168	-738.487	-1652.1	-17.9464	-1038.7	-118.56	-103.975	2529.64	
219	6	47	-2	3	-0.02	-0.00563408	-0.0073123	-6.20334e-05	-0.00156568	-0.00743162	0.00323982	-0.0145759	-0.000681575	0.0002243	-905.199	-1807.65	-165.892	-1121.23	-52.4288	17.2538	2623.58	
219	7	48	-2	3	-0.06	-0.00566066	-0.00728824	-0.000191626	-0.00157216	-0.00732762	0.00323982	-0.0142927	-0.000866318	-0.000780979	-894.943	-1780.4	-154.639	-1099.44	-66.6399	-60.0753	2585.64	
229	6	46	-2	3	0.02	-0.00563408	-0.0073123	6.20334e-05	-0.00156568	-0.00743162	0.00310167	-0.0145759	8.01781e-05	0.00044014	-921.139	-1823.59	-203.086	-1121.23	6.16755	33.8569	2609.26	
229	7	47	-2	3	-0.02	-0.00563408	-0.0073123	-6.20334e-05	-0.00156568	-0.00743162	0.00310167	-0.0145759	-8.01781e-05	-0.00044014	-921.139	-1823.59	-203.086	-1121.23	-6.16755	-33.8569	2609.26	
239	6	45	-2	3	0.06	-0.00566066	-0.00728824	0.000191626	-0.00157216	-0.00732762	0.00323982	-0.0142927	0.000866318	0.000780979	-894.943	-1780.4	-154.639	-1099.44	66.6399	60.0753	2585.64	
239	7	46	-2	3	0.02	-0.00563408	-0.0073123	6.20334e-05	-0.00156568	-0.00743162	0.00323982	-0.0145759	0.000681575	-0.0002243	-905.199	-1807.65	-165.892	-1121.23	52.4288	-17.2538	2623.58	
249	6	8	-2	3	0.1	-0.00571727	-0.00724645	0.000331472	-0.00118736	-0.00712586	0.00349615	-0.0135031	0.00154129	0.00135168	-738.487	-1652.1	-17.9464	-1038.7	118.56	103.975	2529.64	
249	7	45	-2	3	0.06	-0.00566066	-0.00728824	0.000191626	-0.00157216	-0.00732762	0.00349615	-0.0142927	0.00130976	3.01699e-05	-865.366	-1750.82	-85.6256	-1099.44	100.751	2.32076	2611.83	
250	0	5	-2	3	-0.1	-0.00571727	-0.00724645	-0.000331472	-0.00118736	-0.00293745	0.00349615	0.00627766	0.00129625	-0.00135168	-255.209	-524.453	465.332	482.897	99.7116	-103.975	1333.32	
