%element	local	global	x	y	z	dx	dy	dz	e11	e22	e33	e12	e23	e13	s11	s22	s33	s12	s23	s13	von
33	3	87	1.18864	0	0	0.140503	0	0	0.012431	-0.225084	0.0524004	-0.00485401	-0.000535398	-0.00201358	-0.341554	-2.32084	-0.00847511	-0.0202251	-0.00223083	-0.00838992	2.7032	
34	1	87	1.18864	0	0	0.140503	0	0	0.0129962	-0.225824	0.0512111	-0.00471802	0.000519081	0.000656714	-0.340633	-2.3308	-0.0221755	-0.0196584	0.00216284	0.00273631	2.70394	
34	2	86	1.24312	0	0	0.141211	0	0	0.0129962	-0.225824	0.0512111	-0.00471802	0.000519081	0.000656714	-0.340633	-2.3308	-0.0221755	-0.0196584	0.00216284	0.00273631	2.70394	
35	1	87	1.18864	0	0	0.140503	0	0	0.0129962	-0.225084	0.0504894	-0.00455162	0.00102876	0.000539944	-0.340582	-2.32458	-0.0281381	-0.0189651	0.00428651	0.00224977	2.69127	
35	2	86	1.24312	0	0	0.141211	0	0	0.0129962	-0.225084	0.0504894	-0.00455162	0.00102876	0.000539944	-0.340582	-2.32458	-0.0281381	-0.0189651	0.00428651	0.00224977	2.69127	
231	3	87	1.18864	0	0	0.140503	0	0	0.0148757	-0.232178	0.0524004	0.0120509	-0.000375784	-0.00241575	-0.334097	-2.39288	-0.0213909	0.0502121	-0.00156576	-0.0100656	2.78408	
232	1	87	1.18864	0	0	0.140503	0	0	0.0155564	-0.232964	0.0512111	0.0122567	0.000519081	0.000656714	-0.332021	-2.40302	-0.0348981	0.0510697	0.00216284	0.00273631	2.78575	
233	1	87	1.18864	0	0	0.140503	0	0	0.015031	-0.232802	0.0531728	0.0121174	-0.00144693	-0.00147886	-0.331958	-2.39723	-0.01411	0.0504893	-0.00602889	-0.00616191	2.79639	
411	3	88	1.14507	0	0	0.139638	0	0	0.0285819	-0.262888	0.0539893	1.20477e-05	-0.000264389	-0.00177985	-0.262697	-2.69161	-0.0509687	5.01987e-05	-0.00110162	-0.00741603	3.15008	
412	1	89	1.1102	0	0	0.138639	0	0	0.0286336	-0.263606	0.0545062	0.000351313	0.000295328	0.000747464	-0.262682	-2.69801	-0.0470769	0.0014638	0.00123053	0.00311443	3.16116	
412	2	88	1.14507	0	0	0.139638	0	0	0.0286336	-0.263606	0.0545062	0.000351313	0.000295328	0.000747464	-0.262682	-2.69801	-0.0470769	0.0014638	0.00123053	0.00311443	3.16116	
413	1	89	1.1102	0	0	0.138639	0	0	0.0286336	-0.262888	0.0551001	-1.08012e-05	-0.00144463	0.000896369	-0.259037	-2.68838	-0.0384831	-4.50051e-05	-0.0060193	0.00373487	3.158	
413	2	88	1.14507	0	0	0.139638	0	0	0.0286336	-0.262888	0.0551001	-1.08012e-05	-0.00144463	0.000896369	-0.259037	-2.68838	-0.0384831	-4.50051e-05	-0.0060193	0.00373487	3.158	
447	3	89	1.1102	0	0	0.138639	0	0	0.0331353	-0.269456	0.0551001	0.0127608	-7.54286e-05	-0.00218321	-0.227263	-2.74886	-0.0442234	0.0531701	-0.000314286	-0.00909669	3.24083	
448	1	89	1.1102	0	0	0.138639	0	0	0.0336255	-0.270242	0.0545062	0.0130579	0.000295328	0.000747464	-0.225651	-2.75788	-0.0516443	0.0544079	0.00123053	0.00311443	3.24634	
449	1	89	1.1102	0	0	0.138639	0	0	0.0332242	-0.270103	0.0556435	0.0129102	-0.00157291	-0.00126797	-0.226564	-2.75429	-0.039736	0.0537924	-0.00655381	-0.00528322	3.25153	
1023	3	93	1.02787	0	0	0.134173	0	0	0.0759277	-0.317193	0.0577579	0.0212074	8.92438e-05	-0.000578846	0.122987	-3.15302	-0.0284282	0.0883641	0.000371849	-0.00241186	3.89264	
1024	1	93	1.02787	0	0	0.134173	0	0	0.0761721	-0.317312	0.0575319	0.0301018	2.07914e-05	0.000657873	0.124747	-3.15429	-0.0305886	0.125424	8.66306e-05	0.00274114	3.89625	
1024	2	92	1.04215	0	0	0.135261	0	0	0.0761721	-0.317312	0.0575319	0.0301018	2.07914e-05	0.000657873	0.124747	-3.15429	-0.0305886	0.125424	8.66306e-05	0.00274114	3.89625	
1025	1	93	1.02787	0	0	0.134173	0	0	0.0761721	-0.317193	0.0572746	0.0213266	0.00146471	0.00219943	0.124361	-3.15369	-0.0331188	0.0888608	0.00610295	0.0091643	3.89034	
1025	2	92	1.04215	0	0	0.135261	0	0	0.0761721	-0.317193	0.0572746	0.0213266	0.00146471	0.00219943	0.124361	-3.15369	-0.0331188	0.0888608	0.00610295	0.0091643	3.89034	
1653	3	93	1.02787	0	0	0.134173	0	0	0.0685588	-0.310768	0.0577579	0.0116272	-0.000178807	-2.92528e-05	0.0589588	-3.1021	-0.0310491	0.0484467	-0.000745027	-0.000121887	3.79928	
1654	1	93	1.02787	0	0	0.134173	0	0	0.0646957	-0.308203	0.0575319	0.0170241	2.07914e-05	0.000657873	0.0225317	-3.08496	-0.0371667	0.0709336	8.66306e-05	0.00274114	3.75931	
1655	1	93	1.02787	0	0	0.134173	0	0	0.0638459	-0.305596	0.057927	0.0194188	-0.00212557	-0.000839299	0.0214278	-3.05726	-0.027896	0.0809118	-0.00885656	-0.00349708	3.73311	
1761	3	78	2.59415	0	0	0.149797	0	0	0.0195822	-0.102891	0.0225836	-0.00861821	-2.19581e-05	0.000860515	-0.00549466	-1.0261	0.0195167	-0.0359092	-9.14922e-05	0.00358548	1.27202	
1762	0	78	2.59415	0	0	0.149797	0	0	0.0199005	-0.102601	0.0191823	-0.00837463	0	9.11629e-06	-0.0106035	-1.03145	-0.016588	-0.0348943	0	3.79845e-05	1.24686	
1762	1	7	3	0	0	0.157874	0	0	0.0199005	-0.102601	0.0191823	-0.00837463	0	9.11629e-06	-0.0106035	-1.03145	-0.016588	-0.0348943	0	3.79845e-05	1.24686	
1763	2	78	2.59415	0	0	0.149797	0	0	0.0198385	-0.102698	0.0213867	-0.00816261	-0.000626251	-0.000141571	-0.00543622	-1.02657	0.00746559	-0.0340109	-0.00260938	-0.000589879	1.26257	
