#elem
#32[355,2126,10701,2189,356,2127,10702,2190]
#2272[11772,11709,4282,4345,11773,11710,4283,4346]
11773	0.014950	0.0774	0.5	0.00501437	0.0124297	-1.45401	-0.0168106	-0.13738	0.00442997
11710	0.0169625	0.0774	0.5	0.00742873	0.0168011	-1.45034	0.00160645	-0.13741	0.00436574
#2208[11709,11646,4219,4282,11710,11647,4220,4283]
11710	0.0169625	0.0774	0.5	0.00631186	0.0163224	-1.45082	-0.0129328	-0.13741	0.00338094
11647	0.018975	0.0774	0.5	0.0080938	0.0194719	-1.44802	0.00210173	-0.137438	0.00331672
#2144[11646,11583,4156,4219,11647,11584,4157,4220]
11647	0.018975	0.0774	0.5	0.00727742	0.0191221	-1.44837	-0.00962317	-0.137438	0.00233192
11584	0.0209875	0.0774	0.5	0.00842496	0.021045	-1.44647	0.00316282	-0.137454	0.00226769
#2080[11583,4093,700,4156,11584,4094,701,4157]
11584	0.0209875	0.0774	0.5	0.00791314	0.0208256	-1.44669	-0.00687998	-0.137454	0.00128289
4094	0.023000	0.0774	0.5	0.00842274	0.0215137	-1.44568	0.00478697	-0.137405	0.00121866

